Strain	Source	Country	Province	City	Latitude	Longitude	Day	Month	Year	TP1	TP2
Spain/VC-FISABIO-22/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-220/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-221/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	23	3	2020	0	1
Spain/VC-FISABIO-222/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-223/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-224/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-225/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	19	3	2020	0	1
Spain/VC-FISABIO-226/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	19	3	2020	0	1
Spain/VC-FISABIO-228/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-23/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	2	2020	1	1
Spain/VC-FISABIO-231/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-232/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-233/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-236/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-241/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-243/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-244/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-245/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-246/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-247/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-248/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-249/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	23	3	2020	0	1
Spain/VC-FISABIO-25/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	2	2020	1	1
Spain/VC-FISABIO-250/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-252/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-253/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-255/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-257/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-258/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-259/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-26/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	6	3	2020	1	1
Spain/VC-FISABIO-260/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-261/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-262/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-264/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-265/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-266/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	2	2020	1	1
Spain/VC-FISABIO-267/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-27/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-271/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	21	3	2020	0	1
Spain/VC-FISABIO-272/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-273/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-274/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-276/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-277/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-278/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-279/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-28/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-281/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-282/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-283/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-284/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	18	3	2020	0	1
Spain/VC-FISABIO-285/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	18	3	2020	0	1
Spain/VC-FISABIO-286/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	18	3	2020	0	1
Spain/VC-FISABIO-287/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-29/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-290/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-291/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-295/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-296/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-298/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-3/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	5	3	2020	1	1
Spain/VC-FISABIO-30/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-301/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-FISABIO-302/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-FISABIO-303/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-FISABIO-304/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-FISABIO-305/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-FISABIO-307/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-FISABIO-31/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-310/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	23	3	2020	0	1
Spain/VC-FISABIO-311/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	23	3	2020	0	1
Spain/VC-FISABIO-312/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-313/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-314/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-33/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-34/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-35/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-36/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-38/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-39/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-FISABIO-40/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	7	3	2020	1	1
Spain/VC-FISABIO-43/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	12	3	2020	1	1
Spain/VC-FISABIO-45/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	13	3	2020	1	1
Spain/VC-FISABIO-47/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-470/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-471/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-48/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-49/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	18	3	2020	0	1
Spain/VC-FISABIO-52/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	21	3	2020	0	1
Spain/VC-FISABIO-521/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-524/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-525/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-526/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-529/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-53/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	20	3	2020	0	1
Spain/VC-FISABIO-535/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-537/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-538/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-54/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	2	2020	1	1
Spain/VC-FISABIO-540/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-541/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-546/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-547/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-548/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-549/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-55/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	10	3	2020	1	1
Spain/VC-FISABIO-551/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-552/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	26	3	2020	0	1
Spain/VC-FISABIO-555/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-56/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	10	3	2020	1	1
Spain/VC-FISABIO-565/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-566/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-569/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-570/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-571/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-572/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-573/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	3	2020	0	1
Spain/VC-FISABIO-576/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	30	3	2020	0	1
Spain/VC-FISABIO-577/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	30	3	2020	0	1
Spain/VC-FISABIO-579/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-58/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	10	3	2020	1	1
Spain/VC-FISABIO-580/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-581/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-582/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-584/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-585/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	28	3	2020	0	1
Spain/VC-FISABIO-589/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-59/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	10	3	2020	1	1
Spain/VC-FISABIO-597/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-598/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-599/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-6/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	27	2	2020	1	1
Spain/VC-FISABIO-60/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	10	3	2020	1	1
Spain/VC-FISABIO-605/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-606/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-608/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-609/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-610/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	1	4	2020	0	1
Spain/VC-FISABIO-611/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-612/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-614/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-618/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-62/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	10	3	2020	1	1
Spain/VC-FISABIO-621/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-622/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-627/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-636/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	30	3	2020	0	1
Spain/VC-FISABIO-639/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-64/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-640/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-642/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-648/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-649/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-65/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-650/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	29	3	2020	0	1
Spain/VC-FISABIO-652/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	20	3	2020	0	1
Spain/VC-FISABIO-657/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-658/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-66/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-661/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	31	3	2020	0	1
Spain/VC-FISABIO-67/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-69/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-70/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-73/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-75/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	19	3	2020	0	1
Spain/VC-FISABIO-76/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	18	3	2020	0	1
Spain/VC-FISABIO-77/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	19	3	2020	0	1
Spain/VC-FISABIO-78/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	20	3	2020	0	1
Spain/VC-FISABIO-79/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	20	3	2020	0	1
Spain/VC-FISABIO-80/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	20	3	2020	0	1
Spain/VC-FISABIO-82/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	21	3	2020	0	1
Spain/VC-FISABIO-83/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	21	3	2020	0	1
Spain/VC-FISABIO-84/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-87/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	25	3	2020	0	1
Spain/VC-FISABIO-88/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	11	3	2020	1	1
Spain/VC-FISABIO-90/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	11	3	2020	1	1
Spain/VC-FISABIO-92/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-FISABIO-93/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-94/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-95/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-96/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-98/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-99/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-FISABIO-h2650/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	20	3	2020	0	1
Spain/VC-IBV-001930/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	9	3	2020	1	1
Spain/VC-IBV-98000075/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	21	3	2020	0	1
Spain/VC-IBV-98000083/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	10	3	2020	1	1
Spain/VC-IBV-98000091/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-IBV-98000099/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-IBV-98000141/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	16	3	2020	0	1
Spain/VC-IBV-98000148/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-IBV-98000149/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-IBV-98000152/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	17	3	2020	0	1
Spain/VC-IBV-98000317/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	15	3	2020	1	1
Spain/VC-IBV-98000336/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	19	3	2020	0	1
Spain/VC-IBV-98000343/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-IBV-98000344/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
Spain/VC-IBV-98000348/2020	Cow_Farm	Spain	Comunitat Valenciana	Suzhou	39.3902435	-0.543139	22	3	2020	0	1
